InvoiceID,Date,Product,Category,Gender,Brand,StoreID,StoreName,Region,Latitude,Longitude,UnitsSold,ListPrice,DiscountPct,NetUnitPrice,GrossSales,NetSales,MarginPct,MarginValue,IsPromo,PromoType,Budget,Year,RetailYear,RetailWeek,RetailWeekStart,RetailWeekEnd,RetailWeekLabel
INV100102,2024-10-03,SummitGear Backpacks Role,Backpacks,Unisex,SummitGear,S016,East Outlet 16,East,52.869356,0.972581,2,89.65,0.0,89.65,179.3,179.3,0.35,62.76,False,,186.32,2024,2024,36,2024-09-29,2024-10-05,RY2024-W36
INV100103,2025-07-24,UrbanClimb Backpacks Leave,Backpacks,Women,UrbanClimb,S010,North Outlet 10,North,54.316189,-2.004592,3,27.18,0.0,27.18,81.54,102.94,0.4,41.18,False,,109.18,2025,2025,26,2025-07-20,2025-07-26,RY2025-W26
INV100104,2024-01-26,TrailPro Jackets Term,Jackets,Men,TrailPro,S017,South Outlet 17,South,51.354924,-0.002759,4,171.6,0.0,171.6,686.4,825.99,0.45,371.7,False,,844.11,2024,2023,52,2024-01-21,2024-01-27,RY2023-W52
INV100105,2025-04-11,SummitGear Trousers Indeed,Trousers,Men,SummitGear,S014,West Outlet 14,West,51.901584,-2.500866,1,47.65,0.21954531334463534,37.19,47.65,37.19,0.3182728119932188,11.84,True,Bundle,40.63,2025,2025,11,2025-04-06,2025-04-12,RY2025-W11
INV100106,2025-07-01,NorthPeak Shirts Sell,Shirts,Unisex,NorthPeak,S009,East Outlet 9,East,52.576008,1.241113,6,36.26,0.0,36.26,217.56,251.4,0.4,100.56,False,,274.19,2025,2025,23,2025-06-29,2025-07-05,RY2025-W23
INV100107,2025-07-12,SummitGear Jackets Style,Jackets,Men,SummitGear,S016,East Outlet 16,East,52.869356,0.972581,3,186.07,0.0,186.07,558.21,558.21,0.4,223.28,False,,583.86,2025,2025,24,2025-07-06,2025-07-12,RY2025-W24
INV100108,2025-02-26,NorthPeak Trousers Between,Trousers,Men,NorthPeak,S001,North Outlet 1,North,54.256098,-2.12639,1,51.38,0.0,51.38,51.38,67.89,0.35,23.76,False,,73.71,2025,2025,5,2025-02-23,2025-03-01,RY2025-W05
INV100109,2025-07-17,TrailPro Jackets Star,Jackets,Women,TrailPro,S006,East Outlet 6,East,53.088162,0.417446,4,95.69,0.0,95.69,382.76,382.76,0.35,133.97,False,,412.05,2025,2025,25,2025-07-13,2025-07-19,RY2025-W25
INV100110,2024-08-21,SummitGear Footwear Red,Footwear,Women,SummitGear,S017,South Outlet 17,South,51.354924,-0.002759,4,92.02,0.0,92.02,368.08,368.08,0.4,147.23,False,,351.25,2024,2024,30,2024-08-18,2024-08-24,RY2024-W30
INV100111,2025-01-24,SummitGear Footwear Defense,Footwear,Men,SummitGear,S017,South Outlet 17,South,51.354924,-0.002759,2,57.93,0.0,57.93,115.86,115.86,0.45,52.14,False,,123.25,2025,2024,52,2025-01-19,2025-01-25,RY2024-W52
INV100112,2025-03-02,SummitGear Footwear Meet,Footwear,Men,SummitGear,S020,East Outlet 20,East,53.16545,0.733785,2,70.01,0.0,70.01,140.02,140.02,0.45,63.01,False,,148.22,2025,2025,6,2025-03-02,2025-03-08,RY2025-W06
INV100113,2025-08-30,UrbanClimb Jackets Political,Jackets,Unisex,UrbanClimb,S017,South Outlet 17,South,51.354924,-0.002759,2,101.9,0.0,101.9,203.8,203.8,0.4,81.52,False,,224.59,2025,2025,31,2025-08-24,2025-08-30,RY2025-W31
INV100114,2024-11-13,RegattaX Jackets Station,Jackets,Men,RegattaX,S020,East Outlet 20,East,53.16545,0.733785,1,195.59,0.0,195.59,195.59,273.38,0.35,95.68,False,,272.7,2024,2024,42,2024-11-10,2024-11-16,RY2024-W42
INV100115,2025-01-03,UrbanClimb Trousers Me,Trousers,Women,UrbanClimb,S004,East Outlet 4,East,52.437484,1.36487,1,130.96,0.3551580733263009,84.45,130.96,112.11,0.2869051560042195,32.16,True,Clearance,119.03,2025,2024,49,2024-12-29,2025-01-04,RY2024-W49
INV100116,2025-06-23,TrailPro Trousers Forward,Trousers,Unisex,TrailPro,S006,East Outlet 6,East,53.088162,0.417446,1,51.46,0.0,51.46,51.46,51.46,0.4,20.58,False,,53.57,2025,2025,22,2025-06-22,2025-06-28,RY2025-W22
INV100117,2025-04-07,TrailPro Shirts She,Shirts,Unisex,TrailPro,S014,West Outlet 14,West,51.901584,-2.500866,4,48.69,0.17143446563620035,40.34,194.76,161.36,0.3471393206182798,56.01,True,Seasonal,171.43,2025,2025,11,2025-04-06,2025-04-12,RY2025-W11
INV100118,2024-11-26,UrbanClimb Footwear Fast,Footwear,Women,UrbanClimb,S003,East Outlet 3,East,52.906079,1.411492,4,139.34,0.0,139.34,557.36,557.36,0.35,195.08,False,,530.52,2024,2024,44,2024-11-24,2024-11-30,RY2024-W44
INV100119,2025-08-19,RegattaX Jackets Form,Jackets,Unisex,RegattaX,S002,South Outlet 2,South,50.953742,-0.244922,1,179.33,0.0,179.33,179.33,179.33,0.4,71.73,False,,199.16,2025,2025,30,2025-08-17,2025-08-23,RY2025-W30
INV100120,2024-06-25,UrbanClimb Backpacks You,Backpacks,Women,UrbanClimb,S003,East Outlet 3,East,52.906079,1.411492,3,93.01,0.0,93.01,279.03,310.3,0.35,108.61,False,,306.2,2024,2024,22,2024-06-23,2024-06-29,RY2024-W22
INV100121,2024-10-15,RegattaX Jackets Might,Jackets,Women,RegattaX,S014,West Outlet 14,West,51.901584,-2.500866,2,168.92,0.0,168.92,337.84,398.58,0.5,199.29,False,,382.02,2024,2024,38,2024-10-13,2024-10-19,RY2024-W38
INV100122,2024-01-27,UrbanClimb Jackets Score,Jackets,Men,UrbanClimb,S003,East Outlet 3,East,52.906079,1.411492,2,91.5,0.36052635708130903,58.51,183.0,163.03,0.18368418575121462,29.95,True,Clearance,170.7,2024,2023,52,2024-01-21,2024-01-27,RY2023-W52
INV100123,2025-04-13,RegattaX Jackets Hard,Jackets,Unisex,RegattaX,S014,West Outlet 14,West,51.901584,-2.500866,4,113.07,0.0,113.07,452.28,452.28,0.35,158.3,False,,466.73,2025,2025,12,2025-04-13,2025-04-19,RY2025-W12
INV100124,2024-02-26,RegattaX Footwear Collection,Footwear,Men,RegattaX,S005,East Outlet 5,East,53.289188,0.311624,2,100.35,0.0,100.35,200.7,200.7,0.4,80.28,False,,196.03,2024,2024,5,2024-02-25,2024-03-02,RY2024-W05
INV100125,2025-03-08,RegattaX Footwear Lose,Footwear,Unisex,RegattaX,S017,South Outlet 17,South,51.354924,-0.002759,5,82.53,0.0,82.53,412.65,412.65,0.35,144.43,False,,444.86,2025,2025,6,2025-03-02,2025-03-08,RY2025-W06
INV100126,2024-01-29,TrailPro Backpacks Cause,Backpacks,Women,TrailPro,S013,South Outlet 13,South,51.356685,-0.035065,4,99.21,0.0,99.21,396.84,396.84,0.5,198.42,False,,372.29,2024,2023,53,2024-01-28,2024-02-03,RY2023-W53
INV100127,2024-01-17,NorthPeak Trousers Wind,Trousers,Women,NorthPeak,S014,West Outlet 14,West,51.901584,-2.500866,3,60.76,0.0,60.76,182.28,209.11,0.45,94.1,False,,197.63,2024,2023,51,2024-01-14,2024-01-20,RY2023-W51
INV100128,2024-12-12,TrailPro Footwear Require,Footwear,Men,TrailPro,S003,East Outlet 3,East,52.906079,1.411492,2,125.3,0.0,125.3,250.6,250.6,0.45,112.77,False,,252.25,2024,2024,46,2024-12-08,2024-12-14,RY2024-W46
INV100129,2024-02-16,UrbanClimb Backpacks Include,Backpacks,Unisex,UrbanClimb,S008,West Outlet 8,West,51.96868,-3.074396,2,61.56,0.0,61.56,123.12,123.12,0.4,49.25,False,,128.18,2024,2024,3,2024-02-11,2024-02-17,RY2024-W03
INV100130,2024-11-23,TrailPro Footwear Science,Footwear,Men,TrailPro,S013,South Outlet 13,South,51.356685,-0.035065,1,168.28,0.0,168.28,168.28,168.28,0.35,58.9,False,,158.22,2024,2024,43,2024-11-17,2024-11-23,RY2024-W43
INV100131,2024-05-15,RegattaX Shirts Fish,Shirts,Unisex,RegattaX,S004,East Outlet 4,East,52.437484,1.36487,5,55.47,0.0,55.47,277.35,277.35,0.45,124.81,False,,291.98,2024,2024,16,2024-05-12,2024-05-18,RY2024-W16
INV100132,2025-09-09,SummitGear Trousers Blood,Trousers,Women,SummitGear,S012,South Outlet 12,South,50.876986,-0.226394,2,43.39,0.1922049211578575,35.05,86.78,70.1,0.28467704730528554,19.96,True,Seasonal,74.98,2025,2025,33,2025-09-07,2025-09-13,RY2025-W33
INV100133,2025-05-13,TrailPro Shirts Entire,Shirts,Women,TrailPro,S020,East Outlet 20,East,53.16545,0.733785,3,49.44,0.0,49.44,148.32,148.32,0.5,74.16,False,,162.29,2025,2025,16,2025-05-11,2025-05-17,RY2025-W16
INV100134,2025-10-16,SummitGear Trousers Field,Trousers,Men,SummitGear,S002,South Outlet 2,South,50.953742,-0.244922,4,128.2,0.0,128.2,512.8,707.0,0.4,282.8,False,,752.96,2025,2025,38,2025-10-12,2025-10-18,RY2025-W38
INV100135,2025-07-08,RegattaX Trousers Become,Trousers,Men,RegattaX,S004,East Outlet 4,East,52.437484,1.36487,4,114.73,0.0,114.73,458.92,458.92,0.5,229.46,False,,473.13,2025,2025,24,2025-07-06,2025-07-12,RY2025-W24
INV100136,2024-08-05,NorthPeak Trousers Left,Trousers,Women,NorthPeak,S018,South Outlet 18,South,51.486848,0.111979,3,59.24,0.0,59.24,177.72,177.72,0.5,88.86,False,,178.4,2024,2024,28,2024-08-04,2024-08-10,RY2024-W28
INV100137,2025-02-23,SummitGear Shirts Pretty,Shirts,Unisex,SummitGear,S002,South Outlet 2,South,50.953742,-0.244922,5,69.18,0.0,69.18,345.9,345.9,0.4,138.36,False,,371.23,2025,2025,5,2025-02-23,2025-03-01,RY2025-W05
INV100138,2024-10-12,TrailPro Jackets Rock,Jackets,Unisex,TrailPro,S002,South Outlet 2,South,50.953742,-0.244922,2,96.52,0.0,96.52,193.04,219.73,0.5,109.86,False,,228.23,2024,2024,37,2024-10-06,2024-10-12,RY2024-W37
INV100139,2025-01-19,RegattaX Footwear Traditional,Footwear,Unisex,RegattaX,S005,East Outlet 5,East,53.289188,0.311624,2,72.96,0.0,72.96,145.92,145.92,0.5,72.96,False,,161.14,2025,2024,52,2025-01-19,2025-01-25,RY2024-W52
INV100140,2025-08-21,NorthPeak Shirts Surface,Shirts,Unisex,NorthPeak,S007,East Outlet 7,East,52.791487,0.283097,6,47.34,0.3802776731316494,29.34,284.04,213.92,0.2718333961210104,58.15,True,Clearance,218.37,2025,2025,30,2025-08-17,2025-08-23,RY2025-W30
INV100141,2024-10-28,SummitGear Jackets Always,Jackets,Women,SummitGear,S015,West Outlet 15,West,52.144758,-3.335596,4,122.15,0.0,122.15,488.6,652.9,0.4,261.16,False,,649.33,2024,2024,40,2024-10-27,2024-11-02,RY2024-W40
INV100142,2025-10-02,SummitGear Jackets Blood,Jackets,Women,SummitGear,S010,North Outlet 10,North,54.316189,-2.004592,1,210.99,0.0,210.99,210.99,286.14,0.45,128.76,False,,302.66,2025,2025,36,2025-09-28,2025-10-04,RY2025-W36
INV100143,2025-04-29,NorthPeak Trousers Where,Trousers,Unisex,NorthPeak,S008,West Outlet 8,West,51.96868,-3.074396,1,57.44,0.0,57.44,57.44,57.44,0.35,20.1,False,,61.96,2025,2025,14,2025-04-27,2025-05-03,RY2025-W14
INV100144,2025-08-18,UrbanClimb Footwear Low,Footwear,Unisex,UrbanClimb,S017,South Outlet 17,South,51.354924,-0.002759,5,72.45,0.0,72.45,362.25,362.25,0.5,181.12,False,,378.74,2025,2025,30,2025-08-17,2025-08-23,RY2025-W30
INV100145,2024-08-03,UrbanClimb Trousers Likely,Trousers,Men,UrbanClimb,S005,East Outlet 5,East,53.289188,0.311624,4,81.57,0.18242282454034559,66.69,326.28,266.76,0.39054630527579265,104.18,True,Seasonal,275.81,2024,2024,27,2024-07-28,2024-08-03,RY2024-W27
INV100146,2024-03-12,SummitGear Trousers Congress,Trousers,Men,SummitGear,S007,East Outlet 7,East,52.791487,0.283097,1,51.27,0.0,51.27,51.27,51.27,0.45,23.07,False,,48.66,2024,2024,7,2024-03-10,2024-03-16,RY2024-W07
INV100147,2025-04-14,UrbanClimb Trousers Seem,Trousers,Women,UrbanClimb,S006,East Outlet 6,East,53.088162,0.417446,4,64.91,0.0,64.91,259.64,259.64,0.5,129.82,False,,282.67,2025,2025,12,2025-04-13,2025-04-19,RY2025-W12
INV100148,2024-06-29,NorthPeak Footwear Fire,Footwear,Unisex,NorthPeak,S015,West Outlet 15,West,52.144758,-3.335596,5,128.31,0.0,128.31,641.55,641.55,0.4,256.62,False,,682.58,2024,2024,22,2024-06-23,2024-06-29,RY2024-W22
INV100149,2025-03-29,RegattaX Shirts Wall,Shirts,Unisex,RegattaX,S005,East Outlet 5,East,53.289188,0.311624,3,35.74,0.0,35.74,107.22,107.22,0.35,37.53,False,,115.89,2025,2025,9,2025-03-23,2025-03-29,RY2025-W09
INV100150,2025-03-22,TrailPro Shirts Effect,Shirts,Unisex,TrailPro,S009,East Outlet 9,East,52.576008,1.241113,3,41.98,0.0,41.98,125.94,125.94,0.35,44.08,False,,135.37,2025,2025,8,2025-03-16,2025-03-22,RY2025-W08
INV100151,2025-11-07,SummitGear Jackets Knowledge,Jackets,Men,SummitGear,S016,East Outlet 16,East,52.869356,0.972581,3,142.54,0.0,142.54,427.62,500.74,0.5,250.37,False,,552.45,2025,2025,41,2025-11-02,2025-11-08,RY2025-W41
INV100152,2024-02-17,SummitGear Trousers Theory,Trousers,Men,SummitGear,S017,South Outlet 17,South,51.354924,-0.002759,5,75.63,0.1421551511110342,64.88,378.15,421.56,0.3647069093333795,153.75,True,Bundle,442.62,2024,2024,3,2024-02-11,2024-02-17,RY2024-W03
INV100153,2024-09-16,UrbanClimb Jackets Position,Jackets,Unisex,UrbanClimb,S017,South Outlet 17,South,51.354924,-0.002759,4,94.06,0.0,94.06,376.24,376.24,0.4,150.5,False,,405.5,2024,2024,34,2024-09-15,2024-09-21,RY2024-W34
INV100154,2024-11-22,NorthPeak Backpacks Color,Backpacks,Men,NorthPeak,S018,South Outlet 18,South,51.486848,0.111979,3,92.05,0.0,92.05,276.15,276.15,0.35,96.65,False,,283.97,2024,2024,43,2024-11-17,2024-11-23,RY2024-W43
INV100155,2025-03-27,NorthPeak Jackets Fight,Jackets,Men,NorthPeak,S002,South Outlet 2,South,50.953742,-0.244922,5,169.04,0.48087640738587656,87.75,845.2,438.75,0.1614741555684741,70.85,True,Clearance,480.54,2025,2025,9,2025-03-23,2025-03-29,RY2025-W09
INV100156,2024-03-02,RegattaX Trousers Pattern,Trousers,Men,RegattaX,S007,East Outlet 7,East,52.791487,0.283097,4,100.27,0.0,100.27,401.08,401.08,0.35,140.38,False,,407.49,2024,2024,5,2024-02-25,2024-03-02,RY2024-W05
INV100157,2024-01-20,NorthPeak Trousers Something,Trousers,Men,NorthPeak,S012,South Outlet 12,South,50.876986,-0.226394,3,72.5,0.0,72.5,217.5,290.0,0.45,130.5,False,,310.83,2024,2023,51,2024-01-14,2024-01-20,RY2023-W51
INV100158,2024-01-25,SummitGear Footwear Provide,Footwear,Unisex,SummitGear,S020,East Outlet 20,East,53.16545,0.733785,4,153.86,0.0,153.86,615.44,615.44,0.45,276.95,False,,661.49,2024,2023,52,2024-01-21,2024-01-27,RY2023-W52
INV100159,2024-06-08,RegattaX Footwear Live,Footwear,Unisex,RegattaX,S016,East Outlet 16,East,52.869356,0.972581,5,127.11,0.0,127.11,635.55,635.55,0.5,317.77,False,,653.07,2024,2024,19,2024-06-02,2024-06-08,RY2024-W19
INV100160,2025-06-12,TrailPro Footwear Address,Footwear,Women,TrailPro,S015,West Outlet 15,West,52.144758,-3.335596,1,149.36,0.0,149.36,149.36,149.36,0.5,74.68,False,,157.06,2025,2025,20,2025-06-08,2025-06-14,RY2025-W20
INV100161,2025-03-19,TrailPro Footwear Result,Footwear,Women,TrailPro,S007,East Outlet 7,East,52.791487,0.283097,2,114.14,0.0,114.14,228.28,228.28,0.45,102.73,False,,242.96,2025,2025,8,2025-03-16,2025-03-22,RY2025-W08
INV100162,2024-12-30,TrailPro Trousers Suffer,Trousers,Women,TrailPro,S004,East Outlet 4,East,52.437484,1.36487,5,85.44,0.21215428137009737,67.31,427.2,456.16,0.3727074311779416,170.01,True,Bundle,427.13,2024,2024,49,2024-12-29,2025-01-04,RY2024-W49
INV100163,2024-04-06,SummitGear Jackets Street,Jackets,Unisex,SummitGear,S019,East Outlet 19,East,52.995857,0.545018,1,154.32,0.0,154.32,154.32,154.32,0.4,61.73,False,,147.92,2024,2024,10,2024-03-31,2024-04-06,RY2024-W10
INV100164,2024-12-01,UrbanClimb Jackets Challenge,Jackets,Unisex,UrbanClimb,S001,North Outlet 1,North,54.256098,-2.12639,4,94.21,0.33341621195702464,62.8,376.84,285.26,0.14995027282578519,42.77,True,Flash,264.96,2024,2024,45,2024-12-01,2024-12-07,RY2024-W45
INV100165,2025-09-21,UrbanClimb Backpacks Across,Backpacks,Men,UrbanClimb,S008,West Outlet 8,West,51.96868,-3.074396,3,39.43,0.0,39.43,118.29,118.29,0.4,47.32,False,,129.31,2025,2025,35,2025-09-21,2025-09-27,RY2025-W35
INV100166,2024-06-20,UrbanClimb Shirts Form,Shirts,Women,UrbanClimb,S009,East Outlet 9,East,52.576008,1.241113,6,74.56,0.0,74.56,447.36,544.4,0.35,190.54,False,,549.98,2024,2024,21,2024-06-16,2024-06-22,RY2024-W21
INV100167,2024-06-06,TrailPro Trousers By,Trousers,Unisex,TrailPro,S002,South Outlet 2,South,50.953742,-0.244922,2,97.93,0.13846173084712113,84.37,195.86,168.74,0.2669229614917273,45.04,True,Bundle,175.29,2024,2024,19,2024-06-02,2024-06-08,RY2024-W19
INV100168,2024-12-04,SummitGear Jackets Technology,Jackets,Women,SummitGear,S001,North Outlet 1,North,54.256098,-2.12639,3,157.2,0.0,157.2,471.6,603.78,0.35,211.32,False,,575.43,2024,2024,45,2024-12-01,2024-12-07,RY2024-W45
INV100169,2025-05-25,SummitGear Trousers Fund,Trousers,Unisex,SummitGear,S008,West Outlet 8,West,51.96868,-3.074396,2,82.13,0.0,82.13,164.26,164.26,0.45,73.92,False,,170.48,2025,2025,18,2025-05-25,2025-05-31,RY2025-W18
INV100170,2024-01-22,UrbanClimb Footwear Hot,Footwear,Unisex,UrbanClimb,S004,East Outlet 4,East,52.437484,1.36487,4,155.66,0.0,155.66,622.64,622.64,0.4,249.06,False,,641.47,2024,2023,52,2024-01-21,2024-01-27,RY2023-W52
INV100171,2024-08-03,TrailPro Shirts Mother,Shirts,Women,TrailPro,S010,North Outlet 10,North,54.316189,-2.004592,3,24.18,0.0,24.18,72.54,81.13,0.45,36.51,False,,75.55,2024,2024,27,2024-07-28,2024-08-03,RY2024-W27
INV100172,2025-01-26,TrailPro Shirts Reason,Shirts,Unisex,TrailPro,S001,North Outlet 1,North,54.256098,-2.12639,2,45.24,0.0,45.24,90.48,90.48,0.35,31.67,False,,94.51,2025,2024,53,2025-01-26,2025-02-01,RY2024-W53
INV100173,2024-10-15,RegattaX Backpacks Throw,Backpacks,Men,RegattaX,S008,West Outlet 8,West,51.96868,-3.074396,3,49.5,0.0,49.5,148.5,148.5,0.4,59.4,False,,141.57,2024,2024,38,2024-10-13,2024-10-19,RY2024-W38
INV100174,2024-06-20,TrailPro Footwear Inside,Footwear,Unisex,TrailPro,S001,North Outlet 1,North,54.256098,-2.12639,5,99.18,0.0,99.18,495.9,495.9,0.45,223.16,False,,485.0,2024,2024,21,2024-06-16,2024-06-22,RY2024-W21
INV100175,2025-07-21,NorthPeak Footwear Change,Footwear,Men,NorthPeak,S009,East Outlet 9,East,52.576008,1.241113,4,147.05,0.0,147.05,588.2,588.2,0.35,205.87,False,,634.9,2025,2025,26,2025-07-20,2025-07-26,RY2025-W26
INV100176,2025-06-07,UrbanClimb Trousers More,Trousers,Men,UrbanClimb,S001,North Outlet 1,North,54.256098,-2.12639,1,75.66,0.0,75.66,75.66,75.66,0.35,26.48,False,,77.1,2025,2025,19,2025-06-01,2025-06-07,RY2025-W19
INV100177,2025-07-21,NorthPeak Jackets Cover,Jackets,Men,NorthPeak,S016,East Outlet 16,East,52.869356,0.972581,2,145.1,0.0,145.1,290.2,290.2,0.5,145.1,False,,309.92,2025,2025,26,2025-07-20,2025-07-26,RY2025-W26
INV100178,2024-11-21,SummitGear Footwear Night,Footwear,Unisex,SummitGear,S016,East Outlet 16,East,52.869356,0.972581,4,114.8,0.0,114.8,459.2,459.2,0.4,183.68,False,,425.99,2024,2024,43,2024-11-17,2024-11-23,RY2024-W43
INV100179,2024-04-19,SummitGear Trousers Late,Trousers,Women,SummitGear,S004,East Outlet 4,East,52.437484,1.36487,4,58.96,0.0,58.96,235.84,235.84,0.5,117.92,False,,243.88,2024,2024,12,2024-04-14,2024-04-20,RY2024-W12
INV100180,2025-12-23,NorthPeak Backpacks Money,Backpacks,Men,NorthPeak,S018,South Outlet 18,South,51.486848,0.111979,4,70.81,0.0,70.81,283.24,283.24,0.35,99.13,False,,296.6,2025,2025,48,2025-12-21,2025-12-27,RY2025-W48
INV100181,2024-08-27,NorthPeak Shirts Bag,Shirts,Unisex,NorthPeak,S018,South Outlet 18,South,51.486848,0.111979,6,22.45,0.22072758336447557,17.49,134.7,133.47,0.3675634499813146,49.06,True,Seasonal,135.91,2024,2024,31,2024-08-25,2024-08-31,RY2024-W31
INV100182,2024-07-05,NorthPeak Backpacks Particularly,Backpacks,Unisex,NorthPeak,S002,South Outlet 2,South,50.953742,-0.244922,6,36.52,0.0,36.52,219.12,266.48,0.5,133.24,False,,280.38,2024,2024,23,2024-06-30,2024-07-06,RY2024-W23
INV100183,2024-07-03,SummitGear Shirts Hundred,Shirts,Men,SummitGear,S004,East Outlet 4,East,52.437484,1.36487,4,31.6,0.2188926851336353,24.68,126.4,104.0,0.31866438891981885,33.14,True,Bundle,97.71,2024,2024,23,2024-06-30,2024-07-06,RY2024-W23
INV100184,2024-08-27,SummitGear Jackets Thus,Jackets,Unisex,SummitGear,S015,West Outlet 15,West,52.144758,-3.335596,2,100.01,0.39162456731997525,60.84,200.02,121.68,0.2650252596080149,32.25,True,Clearance,117.19,2024,2024,31,2024-08-25,2024-08-31,RY2024-W31
INV100185,2024-12-05,RegattaX Backpacks Of,Backpacks,Men,RegattaX,S015,West Outlet 15,West,52.144758,-3.335596,6,43.42,0.0,43.42,260.52,260.52,0.45,117.23,False,,240.15,2024,2024,45,2024-12-01,2024-12-07,RY2024-W45
INV100186,2025-12-17,RegattaX Jackets Material,Jackets,Men,RegattaX,S009,East Outlet 9,East,52.576008,1.241113,3,128.4,0.0,128.4,385.2,424.62,0.5,212.31,False,,431.6,2025,2025,47,2025-12-14,2025-12-20,RY2025-W47
INV100187,2024-12-31,TrailPro Shirts Run,Shirts,Men,TrailPro,S016,East Outlet 16,East,52.869356,0.972581,5,51.61,0.0,51.61,258.05,258.05,0.35,90.32,False,,258.17,2024,2024,49,2024-12-29,2025-01-04,RY2024-W49
INV100188,2025-01-20,NorthPeak Jackets Mr,Jackets,Women,NorthPeak,S018,South Outlet 18,South,51.486848,0.111979,2,108.13,0.0,108.13,216.26,265.45,0.4,106.18,False,,273.44,2025,2024,52,2025-01-19,2025-01-25,RY2024-W52
INV100189,2024-12-29,RegattaX Shirts Effect,Shirts,Women,RegattaX,S017,South Outlet 17,South,51.354924,-0.002759,3,31.72,0.0,31.72,95.16,95.16,0.45,42.82,False,,97.39,2024,2024,49,2024-12-29,2025-01-04,RY2024-W49
INV100190,2025-10-18,RegattaX Jackets Send,Jackets,Unisex,RegattaX,S013,South Outlet 13,South,51.356685,-0.035065,1,108.47,0.0,108.47,108.47,133.99,0.4,53.6,False,,142.91,2025,2025,38,2025-10-12,2025-10-18,RY2025-W38
INV100191,2024-05-15,NorthPeak Shirts This,Shirts,Men,NorthPeak,S001,North Outlet 1,North,54.256098,-2.12639,2,30.21,0.18150274058502758,24.73,60.42,49.46,0.24109835564898344,11.92,True,Flash,48.05,2024,2024,16,2024-05-12,2024-05-18,RY2024-W16
INV100192,2025-01-27,TrailPro Jackets Rule,Jackets,Men,TrailPro,S015,West Outlet 15,West,52.144758,-3.335596,1,134.52,0.0,134.52,134.52,160.75,0.45,72.34,False,,168.52,2025,2024,53,2025-01-26,2025-02-01,RY2024-W53
INV100193,2024-10-15,RegattaX Jackets Century,Jackets,Men,RegattaX,S008,West Outlet 8,West,51.96868,-3.074396,4,131.79,0.0,131.79,527.16,701.77,0.4,280.71,False,,750.56,2024,2024,38,2024-10-13,2024-10-19,RY2024-W38
INV100194,2024-08-18,SummitGear Jackets Responsibility,Jackets,Unisex,SummitGear,S004,East Outlet 4,East,52.437484,1.36487,1,156.73,0.0,156.73,156.73,156.73,0.35,54.86,False,,151.9,2024,2024,30,2024-08-18,2024-08-24,RY2024-W30
INV100195,2024-09-08,SummitGear Jackets Price,Jackets,Women,SummitGear,S005,East Outlet 5,East,53.289188,0.311624,1,175.51,0.0,175.51,175.51,175.51,0.5,87.75,False,,180.1,2024,2024,33,2024-09-08,2024-09-14,RY2024-W33
INV100196,2024-09-26,UrbanClimb Jackets Him,Jackets,Men,UrbanClimb,S006,East Outlet 6,East,53.088162,0.417446,1,143.89,0.0,143.89,143.89,143.89,0.45,64.75,False,,148.69,2024,2024,35,2024-09-22,2024-09-28,RY2024-W35
INV100197,2024-08-15,SummitGear Trousers Night,Trousers,Women,SummitGear,S007,East Outlet 7,East,52.791487,0.283097,4,88.91,0.0,88.91,355.64,355.64,0.4,142.26,False,,380.29,2024,2024,29,2024-08-11,2024-08-17,RY2024-W29
INV100198,2024-08-19,TrailPro Trousers Consider,Trousers,Men,TrailPro,S020,East Outlet 20,East,53.16545,0.733785,4,110.3,0.0,110.3,441.2,441.2,0.45,198.54,False,,416.32,2024,2024,30,2024-08-18,2024-08-24,RY2024-W30
INV100199,2024-07-21,RegattaX Footwear Thing,Footwear,Men,RegattaX,S003,East Outlet 3,East,52.906079,1.411492,4,80.78,0.21748971829979902,63.21,323.12,252.84,0.31950616902012063,80.78,True,Bundle,242.59,2024,2024,26,2024-07-21,2024-07-27,RY2024-W26
INV100200,2025-08-06,NorthPeak Jackets Wife,Jackets,Unisex,NorthPeak,S011,East Outlet 11,East,53.36734,1.009986,1,115.3,0.0,115.3,115.3,115.3,0.5,57.65,False,,121.13,2025,2025,28,2025-08-03,2025-08-09,RY2025-W28
